Sale No.,Sale Date,Area Block,Lease No.,Region,Bid Order,Total Bid,MROV,Sortname,% Share,Net Bid,Block Max WD (ft),Status,Primary Term,Bid System Code,Royalty Rate,Init. Acres
253,8/21/2019,AC197,G36738,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4596,PRIMRY,7,R22,18.75,5760
253,8/21/2019,AC340,G36739,W,1,1201004,1300000,"SHELL OFFSHORE INC.",100,1201004,5206,PRIMRY,7,R22,18.75,5760
253,8/21/2019,AC341,G36740,W,1,5601004,5100000,"SHELL OFFSHORE INC.",100,5601004,5501,PRIMRY,10,R23,18.75,5760
253,8/21/2019,AC557,G36741,W,1,814018,1100000,"CHEVRON USA INC",100,814018,8319,REJECT,10,R23,18.75,5760
253,8/21/2019,AC601,G36742,W,1,2173018,6700000,"CHEVRON USA INC",100,2173018,7932,REJECT,10,R23,18.75,5760
253,8/21/2019,EB649,G36712,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4681,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB650,G36713,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4402,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB651,G36714,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4996,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB655,G36715,W,1,1510319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,1510319,3248,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB656,G36716,W,1,1510319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,1510319,2992,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB692,G36717,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4825,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB693,G36718,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4438,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB694,G36719,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4399,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB701,G36720,W,1,576000,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,576000,3284,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB820,G36721,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4009,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB863,G36722,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,3858,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB864,G36723,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,3743,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB907,G36724,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4602,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB908,G36725,W,1,1107776,576000,"EQUINOR GULF OF MEXICO LLC",100,1107776,4369,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB952,G36726,W,1,1107776,576000,"EQUINOR GULF OF MEXICO LLC",100,1107776,4668,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB535,G36727,W,1,621716,576000,"KOSMOS ENERGY GULF OF MEXICO OPERATIONS LLC",50,310858,2041,RELINQ,5,R21,18.75,5760
253,8/21/2019,GB535,G36727,W,1,621716,576000,"BP EXPLORATION & PRODUCTION INC",50,310858,2041,RELINQ,5,R21,18.75,5760
253,8/21/2019,GB574,G36728,W,1,1510319,660000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,1510319,2759,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB545,G36708,W,1,1242207,576000,"TOTAL E&P USA INC",100,1242207,3526,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB546,G36709,W,1,2101207,576000,"TOTAL E&P USA INC",100,2101207,3451,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB607,G36710,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,3172,PRIMRY,7,R22,18.75,5760
253,8/21/2019,EB648,G36711,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4796,PRIMRY,7,R22,18.75,5760
253,8/21/2019,WR504,G36853,C,1,4010505,2200000,"ANADARKO US OFFSHORE LLC",100,4010505,7108,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR547,G36854,C,1,1001505,1000000,"ANADARKO US OFFSHORE LLC",100,1001505,7085,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR548,G36855,C,1,850505,576000,"ANADARKO US OFFSHORE LLC",100,850505,7233,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR668,G36856,C,1,631321,576000,"CHEVRON USA INC",100,631321,7594,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR712,G36857,C,1,631321,576000,"CHEVRON USA INC",100,631321,7397,PRIMRY,10,R23,18.75,5760
253,8/21/2019,GC522,G36822,C,1,604418,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,302209,4094,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GC522,G36822,C,1,604418,576000,"RIDGEWOOD ENERGY CORPORATION",50,302209,4094,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GC637,G36823,C,1,631321,576000,"CHEVRON USA INC",100,631321,5606,PRIMRY,10,R23,18.75,5760
253,8/21/2019,AT400,G36824,C,1,875224,576000,"BP EXPLORATION & PRODUCTION INC",100,875224,4386,PRIMRY,7,R22,18.75,5760
253,8/21/2019,AT401,G36825,C,1,1125224,576000,"BP EXPLORATION & PRODUCTION INC",100,1125224,4930,PRIMRY,7,R22,18.75,5760
253,8/21/2019,AT442,G36826,C,1,589000,576000,"ENVEN ENERGY VENTURES LLC",100,589000,4786,PRIMRY,7,R22,18.75,5760
253,8/21/2019,AT445,G36827,C,1,875224,576000,"BP EXPLORATION & PRODUCTION INC",100,875224,5301,PRIMRY,10,R23,18.75,5760
253,8/21/2019,AT486,G36828,C,1,589000,576000,"ENVEN ENERGY VENTURES LLC",100,589000,5127,PRIMRY,7,R22,18.75,5760
253,8/21/2019,AT530,G36829,C,1,589000,576000,"ENVEN ENERGY VENTURES LLC",100,589000,5675,PRIMRY,10,R23,18.75,5760
253,8/21/2019,LL016,G36830,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,9496,PRIMRY,10,R23,18.75,5760
253,8/21/2019,LL059,G36831,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,9565,PRIMRY,10,R23,18.75,5760
253,8/21/2019,LL105,G36832,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,9631,PRIMRY,10,R23,18.75,5760
253,8/21/2019,LL106,G36833,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,9713,PRIMRY,10,R23,18.75,5760
253,8/21/2019,LL149,G36834,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,9772,PRIMRY,10,R23,18.75,5760
253,8/21/2019,LL150,G36835,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,9762,PRIMRY,10,R23,18.75,5760
253,8/21/2019,KC729,G36836,C,1,721899,576000,"REPSOL E&P USA INC",50,360949.5,6393,PRIMRY,10,R23,18.75,5760
253,8/21/2019,KC729,G36836,C,1,721899,576000,"LLOG EXPLORATION OFFSHORE LLC",50,360949.5,6393,PRIMRY,10,R23,18.75,5760
253,8/21/2019,KC730,G36837,C,1,885999,576000,"REPSOL E&P USA INC",50,442999.5,6341,PRIMRY,10,R23,18.75,5760
253,8/21/2019,KC730,G36837,C,1,885999,576000,"LLOG EXPLORATION OFFSHORE LLC",50,442999.5,6341,PRIMRY,10,R23,18.75,5760
253,8/21/2019,KC778,G36838,C,1,705505,576000,"ANADARKO US OFFSHORE LLC",100,705505,6875,PRIMRY,10,R23,18.75,5760
253,8/21/2019,KC779,G36839,C,1,4201505,2700000,"ANADARKO US OFFSHORE LLC",100,4201505,7007,PRIMRY,10,R23,18.75,5760
253,8/21/2019,KC780,G36840,C,1,1801505,770000,"ANADARKO US OFFSHORE LLC",100,1801505,6823,PRIMRY,10,R23,18.75,5760
253,8/21/2019,KC787,G36841,C,1,705505,576000,"ANADARKO US OFFSHORE LLC",100,705505,7161,PRIMRY,10,R23,18.75,5760
253,8/21/2019,KC824,G36842,C,1,2101505,750000,"ANADARKO US OFFSHORE LLC",100,2101505,6800,PRIMRY,10,R23,18.75,5760
253,8/21/2019,KC831,G36843,C,1,705505,576000,"ANADARKO US OFFSHORE LLC",100,705505,7190,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR020,G36844,C,1,871716,576000,"KOSMOS ENERGY GULF OF MEXICO OPERATIONS LLC",100,871716,6364,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR022,G36845,C,1,711876,576000,"EQUINOR GULF OF MEXICO LLC",100,711876,6465,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR146,G36846,C,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,7758,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR190,G36847,C,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,7987,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR408,G36848,C,1,631321,576000,"CHEVRON USA INC",100,631321,7892,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR459,G36849,C,1,850505,576000,"ANADARKO US OFFSHORE LLC",100,850505,7223,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR496,G36850,C,1,631321,576000,"CHEVRON USA INC",100,631321,7436,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR502,G36851,C,1,850505,576000,"ANADARKO US OFFSHORE LLC",100,850505,7230,PRIMRY,10,R23,18.75,5760
253,8/21/2019,WR503,G36852,C,1,4010505,3400000,"ANADARKO US OFFSHORE LLC",100,4010505,7007,PRIMRY,10,R23,18.75,5760
253,8/21/2019,GC249,G36818,C,1,589000,576000,"ENVEN ENERGY VENTURES LLC",100,589000,2969,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GC284,G36819,C,1,900207,576000,"TOTAL E&P USA INC",100,900207,3005,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GC328,G36820,C,1,701207,576000,"TOTAL E&P USA INC",100,701207,3189,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GC392,G36821,C,1,607505,576000,"ANADARKO US OFFSHORE LLC",100,607505,4205,PRIMRY,7,R22,18.75,5760
254,3/18/2020,MC368,G36881,C,1,736121,576000,"CHEVRON USA INC",100,736121,1440,PRIMRY,5,R21,18.75,5760
254,3/18/2020,MC369,G36882,C,1,736121,576000,"CHEVRON USA INC",100,736121,1686,PRIMRY,5,R21,18.75,5760
254,3/18/2020,MC579,G36883,C,1,576630,576000,"BP EXPLORATION & PRODUCTION INC",100,576630,2726,PRIMRY,7,R22,18.75,5760
254,3/18/2020,MC623,G36884,C,1,576630,576000,"BP EXPLORATION & PRODUCTION INC",100,576630,2893,PRIMRY,7,R22,18.75,5760
254,3/18/2020,MC624,G36885,C,1,576630,576000,"BP EXPLORATION & PRODUCTION INC",100,576630,2982,PRIMRY,7,R22,18.75,5760
254,3/18/2020,MC635,G36886,C,1,611116,576000,"LLOG EXPLORATION OFFSHORE LLC",100,611116,3704,PRIMRY,7,R22,18.75,5760
254,3/18/2020,MC713,G36887,C,1,576630,4700000,"BP EXPLORATION & PRODUCTION INC",100,576630,3307,REJECT,7,R22,18.75,5760
254,3/18/2020,MC714,G36888,C,1,576630,2000000,"BP EXPLORATION & PRODUCTION INC",100,576630,3415,REJECT,7,R22,18.75,5760
254,3/18/2020,AT226,G36918,C,1,628400,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",35,219940,4045,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT226,G36918,C,1,628400,576000,"CL&F OFFSHORE LLC",10,62840,4045,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT226,G36918,C,1,628400,576000,"CSL EXPLORATION LP",30,188520,4045,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT226,G36918,C,1,628400,576000,"HOUSTON ENERGY LP",25,157100,4045,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT228,G36919,C,1,621212,576000,"CHEVRON USA INC",100,621212,4294,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT272,G36920,C,1,629750,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",35,220412.5,4497,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT272,G36920,C,1,629750,576000,"CSL EXPLORATION LP",30,188925,4497,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT272,G36920,C,1,629750,576000,"HOUSTON ENERGY LP",35,220412.5,4497,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT273,G36921,C,1,621212,576000,"CHEVRON USA INC",100,621212,4756,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT274,G36922,C,1,621212,576000,"CHEVRON USA INC",100,621212,4776,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT409,G36923,C,1,1141027,576000,"CHEVRON USA INC",100,1141027,5777,PRIMRY,10,R23,18.75,5760
254,3/18/2020,AT453,G36924,C,1,2490120,576000,"CHEVRON USA INC",100,2490120,5986,PRIMRY,10,R23,18.75,5760
254,3/18/2020,AT454,G36925,C,1,609116,576000,"CHEVRON USA INC",100,609116,5983,PRIMRY,10,R23,18.75,5760
254,3/18/2020,WR151,G36926,C,1,2124240,576000,"RED WILLOW OFFSHORE LLC",95,2018028,6334,PRIMRY,10,R23,18.75,5760
254,3/18/2020,WR151,G36926,C,1,2124240,576000,"HOUSTON ENERGY LP",5,106212,6334,PRIMRY,10,R23,18.75,5760
254,3/18/2020,WR228,G36927,C,1,758676,576000,"EQUINOR GULF OF MEXICO LLC",100,758676,7056,PRIMRY,10,R23,18.75,5760
254,3/18/2020,WR314,G36928,C,1,758676,3600000,"EQUINOR GULF OF MEXICO LLC",100,758676,6393,REJECT,10,R23,18.75,5760
254,3/18/2020,MC976,G36889,C,1,852610,576000,"SHELL OFFSHORE INC.",100,852610,3366,PRIMRY,7,R22,18.75,5760
254,3/18/2020,MC999,G36890,C,1,576630,576000,"BP EXPLORATION & PRODUCTION INC",100,576630,7364,PRIMRY,10,R23,18.75,5760
254,3/18/2020,GB721,G36891,C,1,1104050,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,1104050,4176,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GB728,G36892,C,1,937610,576000,"SHELL OFFSHORE INC.",100,937610,4406,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GB782,G36893,C,1,576000,576000,"W & T OFFSHORE INC",100,576000,4789,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GB963,G36894,C,1,1016816,5500000,"TOTAL E&P USA INC",100,1016816,5160,REJECT,7,R22,18.75,5760
254,3/18/2020,GC078,G36895,C,1,2560009,576000,"ENVEN ENERGY VENTURES LLC",100,2560009,2247,PRIMRY,5,R21,18.75,5760
254,3/18/2020,GC080,G36896,C,1,11114050,1100000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,11114050,2444,PRIMRY,5,R21,18.75,5760
254,3/18/2020,GC102,G36897,C,1,150630,3500000,"BP EXPLORATION & PRODUCTION INC",100,150630,1181,REJECT,5,RS21,18.75,5760
254,3/18/2020,GC103,G36898,C,1,150630,1800000,"BP EXPLORATION & PRODUCTION INC",100,150630,1181,REJECT,5,RS21,18.75,5760
254,3/18/2020,GC114,G36899,C,1,3602610,576000,"SHELL OFFSHORE INC.",100,3602610,2798,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC123,G36900,C,1,5114050,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,5114050,2490,PRIMRY,5,R21,18.75,5760
254,3/18/2020,GC149,G36901,C,1,4002610,3800000,"SHELL OFFSHORE INC.",100,4002610,2231,PRIMRY,5,R21,18.75,5760
254,3/18/2020,GC193,G36902,C,1,6002610,576000,"SHELL OFFSHORE INC.",100,6002610,2372,PRIMRY,5,R21,18.75,5760
254,3/18/2020,GC283,G36903,C,1,950630,576000,"BP EXPLORATION & PRODUCTION INC",100,950630,2798,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC319,G36904,C,1,750319,576000,"TALOS ENERGY OFFSHORE LLC",25,187579.75,3431,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC319,G36904,C,1,750319,576000,"BP EXPLORATION & PRODUCTION INC",75,562739.25,3431,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC320,G36905,C,1,600319,576000,"TALOS ENERGY OFFSHORE LLC",25,150079.75,3018,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC320,G36905,C,1,600319,576000,"BP EXPLORATION & PRODUCTION INC",75,450239.25,3018,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC321,G36906,C,1,1804114,576000,"CHEVRON USA INC",100,1804114,2989,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC322,G36907,C,1,2300319,576000,"TALOS ENERGY OFFSHORE LLC",25,575079.75,3382,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC322,G36907,C,1,2300319,576000,"BP EXPLORATION & PRODUCTION INC",75,1725239.25,3382,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC363,G36908,C,1,600319,576000,"TALOS ENERGY OFFSHORE LLC",25,150079.75,3484,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC363,G36908,C,1,600319,576000,"BP EXPLORATION & PRODUCTION INC",75,450239.25,3484,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC366,G36909,C,1,621212,576000,"CHEVRON USA INC",100,621212,3530,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC476,G36910,C,1,749775,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,374887.5,4028,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC476,G36910,C,1,749775,576000,"RIDGEWOOD ENERGY CORPORATION",50,374887.5,4028,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC774,G36911,C,1,758676,576000,"EQUINOR GULF OF MEXICO LLC",100,758676,5212,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC775,G36912,C,1,582676,576000,"EQUINOR GULF OF MEXICO LLC",100,582676,5226,PRIMRY,7,R22,18.75,5760
254,3/18/2020,GC817,G36913,C,1,758676,576000,"EQUINOR GULF OF MEXICO LLC",100,758676,5107,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT008,G36914,C,1,852610,576000,"SHELL OFFSHORE INC.",100,852610,3392,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AT030,G36915,C,1,576630,576000,"BP EXPLORATION & PRODUCTION INC",100,576630,7574,PRIMRY,10,R23,18.75,5760
254,3/18/2020,AT031,G36916,C,1,576630,576000,"BP EXPLORATION & PRODUCTION INC",100,576630,7633,PRIMRY,10,R23,18.75,5760
254,3/18/2020,AT054,G36917,C,1,2202610,4400000,"SHELL OFFSHORE INC.",100,2202610,3818,REJECT,7,R22,18.75,5760
254,3/18/2020,EB677,G36858,W,1,601002,576000,"TOTAL E&P USA INC",100,601002,3881,PRIMRY,7,R22,18.75,5760
254,3/18/2020,EB722,G36859,W,1,601002,576000,"TOTAL E&P USA INC",100,601002,4028,PRIMRY,7,R22,18.75,5760
254,3/18/2020,EB723,G36860,W,1,601002,576000,"TOTAL E&P USA INC",100,601002,3753,PRIMRY,7,R22,18.75,5760
254,3/18/2020,EB724,G36861,W,1,601002,576000,"TOTAL E&P USA INC",100,601002,3746,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AC036,G36862,W,1,576000,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,576000,7082,PRIMRY,10,R23,18.75,5760
254,3/18/2020,AC080,G36863,W,1,576000,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,576000,4734,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AC081,G36864,W,1,1504050,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,1504050,6357,PRIMRY,7,R22,18.75,5760
254,3/18/2020,AC599,G36865,W,1,736121,576000,"CHEVRON USA INC",100,736121,10838,PRIMRY,10,R23,18.75,5760
254,3/18/2020,AC600,G36866,W,1,621212,576000,"CHEVRON USA INC",100,621212,10975,PRIMRY,10,R23,18.75,5760
254,3/18/2020,MC121,G36877,C,1,621212,576000,"CHEVRON USA INC",100,621212,4238,PRIMRY,7,R22,18.75,5760
254,3/18/2020,MC123,G36878,C,1,1300630,576000,"BP EXPLORATION & PRODUCTION INC",100,1300630,4264,PRIMRY,7,R22,18.75,5760
254,3/18/2020,MC153,G36879,C,1,581234,576000,"TALOS RESOURCES LLC",100,581234,1818,PRIMRY,5,R21,18.75,5760
254,3/18/2020,MC162,G36880,C,1,7282402,576000,"CHEVRON USA INC",100,7282402,4169,PRIMRY,7,R22,18.75,5760
256,11/18/2020,GC866,G36991,C,1,690027,576000,"BP EXPLORATION & PRODUCTION INC",75,517520.25,5570,PRIMRY,10,R23,18.75,5760
256,11/18/2020,AT012,G36992,C,1,600311,576000,"BP EXPLORATION & PRODUCTION INC",100,600311,4346,PRIMRY,10,R22,18.75,5760
256,11/18/2020,AT054,G36993,C,1,2401229,3200000,"SHELL OFFSHORE INC.",100,2401229,3818,REJECT,10,R22,18.75,5760
256,11/18/2020,MC030,G36955,C,1,2604084,930000,"CHEVRON USA INC",100,2604084,2703,PRIMRY,10,R22,18.75,5760
256,11/18/2020,MC040,G36956,C,1,2125121,2800000,"CHEVRON USA INC",100,2125121,5203,REJECT,10,R22,18.75,5760
256,11/18/2020,MC382,G36957,C,1,2213751,576000,"CHEVRON USA INC",100,2213751,5760,PRIMRY,10,R23,18.75,5760
256,11/18/2020,MC426,G36958,C,1,1500311,576000,"BP EXPLORATION & PRODUCTION INC",100,1500311,5806,PRIMRY,10,R23,18.75,5760
256,11/18/2020,MC459,G36959,C,1,576406,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",100,576406,2907,PRIMRY,10,R22,18.75,5760
256,11/18/2020,MC461,G36960,C,1,765406,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",100,765406,3267,PRIMRY,10,R22,18.75,5760
256,11/18/2020,MC470,G36961,C,1,901229,576000,"SHELL OFFSHORE INC.",100,901229,5829,PRIMRY,10,R23,18.75,5760
256,11/18/2020,MC477,G36962,C,1,2301229,576000,"SHELL OFFSHORE INC.",100,2301229,6977,PRIMRY,10,R23,18.75,5760
256,11/18/2020,MC506,G36963,C,1,576406,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",100,576406,3802,PRIMRY,10,R22,18.75,5760
256,11/18/2020,MC514,G36964,C,1,901229,576000,"SHELL OFFSHORE INC.",100,901229,5826,PRIMRY,10,R23,18.75,5760
256,11/18/2020,MC712,G36965,C,1,600311,576000,"BP EXPLORATION & PRODUCTION INC",100,600311,3218,PRIMRY,10,R22,18.75,5760
256,11/18/2020,MC713,G36966,C,1,4210311,2300000,"BP EXPLORATION & PRODUCTION INC",100,4210311,3307,PRIMRY,10,R22,18.75,5760
256,11/18/2020,MC756,G36967,C,1,600311,576000,"BP EXPLORATION & PRODUCTION INC",100,600311,3274,PRIMRY,10,R22,18.75,5760
256,11/18/2020,AC552,G36930,W,1,851229,576000,"SHELL OFFSHORE INC.",100,851229,5727,PRIMRY,10,R23,18.75,5760
256,11/18/2020,AC553,G36931,W,1,851229,576000,"SHELL OFFSHORE INC.",100,851229,5878,PRIMRY,10,R23,18.75,5760
256,11/18/2020,AC557,G36932,W,1,1401229,576000,"SHELL OFFSHORE INC.",100,1401229,8319,PRIMRY,10,R23,18.75,5760
256,11/18/2020,AC558,G36933,W,1,1401229,576000,"SHELL OFFSHORE INC.",100,1401229,8053,PRIMRY,10,R23,18.75,5760
256,11/18/2020,AC596,G36934,W,1,851229,576000,"SHELL OFFSHORE INC.",100,851229,5583,PRIMRY,10,R23,18.75,5760
256,11/18/2020,AC601,G36935,W,1,1801229,1600000,"SHELL OFFSHORE INC.",100,1801229,7932,PRIMRY,10,R23,18.75,5760
256,11/18/2020,AC602,G36936,W,1,2401229,576000,"SHELL OFFSHORE INC.",100,2401229,7558,PRIMRY,10,R23,18.75,5760
256,11/18/2020,AC645,G36937,W,1,2001229,576000,"SHELL OFFSHORE INC.",100,2001229,10332,PRIMRY,10,R23,18.75,5760
256,11/18/2020,AC646,G36938,W,1,2001229,576000,"SHELL OFFSHORE INC.",100,2001229,10077,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR030,G37015,C,1,625423,576000,"KOSMOS ENERGY GULF OF MEXICO OPERATIONS LLC",50,312711.5,7003,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR030,G37015,C,1,625423,576000,"ANADARKO US OFFSHORE LLC",50,312711.5,7003,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR314,G37016,C,1,1259979,2100000,"EQUINOR GULF OF MEXICO LLC",100,1259979,6393,REJECT,10,R23,18.75,5760
256,11/18/2020,WR321,G37017,C,1,4900979,1000000,"REPSOL E&P USA INC",20,980195.8,7456,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR321,G37017,C,1,4900979,1000000,"EQUINOR GULF OF MEXICO LLC",80,3920783.2,7456,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR322,G37018,C,1,4900979,1500000,"REPSOL E&P USA INC",20,980195.8,7499,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR322,G37018,C,1,4900979,1500000,"EQUINOR GULF OF MEXICO LLC",80,3920783.2,7499,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR365,G37019,C,1,11999979,2500000,"REPSOL E&P USA INC",20,2399995.8,7895,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR365,G37019,C,1,11999979,2500000,"EQUINOR GULF OF MEXICO LLC",80,9599983.2,7895,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR366,G37020,C,1,2490979,1800000,"REPSOL E&P USA INC",20,498195.8,7804,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR366,G37020,C,1,2490979,1800000,"EQUINOR GULF OF MEXICO LLC",80,1992783.2,7804,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR409,G37021,C,1,979979,576000,"REPSOL E&P USA INC",20,195995.8,7915,PRIMRY,10,R23,18.75,5760
256,11/18/2020,WR409,G37021,C,1,979979,576000,"EQUINOR GULF OF MEXICO LLC",80,783983.2,7915,PRIMRY,10,R23,18.75,5760
256,11/18/2020,AT091,G36994,C,1,651229,576000,"SHELL OFFSHORE INC.",100,651229,3454,PRIMRY,10,R22,18.75,5760
256,11/18/2020,AT092,G36995,C,1,751229,576000,"SHELL OFFSHORE INC.",100,751229,3615,PRIMRY,10,R22,18.75,5760
256,11/18/2020,AT181,G36996,C,1,576406,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",100,576406,3877,PRIMRY,10,R22,18.75,5760
256,11/18/2020,AT182,G36997,C,1,1100406,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",100,1100406,4041,PRIMRY,10,R22,18.75,5760
256,11/18/2020,AT183,G36998,C,1,576406,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",100,576406,4061,PRIMRY,10,R22,18.75,5760
256,11/18/2020,AT187,G36999,C,1,576406,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",100,576406,4182,PRIMRY,10,R22,18.75,5760
256,11/18/2020,AT353,G37000,C,1,596247,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",60,357748.2,4005,PRIMRY,10,R22,18.75,5760
